Date,advances,declines,ad,ad_ma_50,ad_z_50,ad_ma_200,ad_z_200,ad_pct,pct_above_20dma,pct_above_50dma,pct_above_200dma,new_highs,new_lows,nh_pct,nl_pct,nhnl_net,nhnl_z,pct_high_volatility,nifty50_price_above_50,nifty50_price_above_200,nifty50_dma200_slope_pct,nifty50_trend_bias,nifty50_dist_200_z,nifty50_persistence_200,nifty50_hh_ll_ratio,nifty50_ad_divergence,nifty50_nhnl_divergence,nifty50_dma_rollover,nifty50_vol_20,nifty50_vol_20_z,nifty50_vol_20_pct,nifty50_vol_50,nifty50_vol_50_z,nifty50_vol_50_pct,nifty50_vol_200,nifty50_vol_200_z,nifty50_vol_200_pct,nifty_total_price_above_50,nifty_total_price_above_200,nifty_total_dma200_slope_pct,nifty_total_trend_bias,nifty_total_dist_200_z,nifty_total_persistence_200,nifty_total_hh_ll_ratio,nifty_total_ad_divergence,nifty_total_nhnl_divergence,nifty_total_dma_rollover,nifty_total_vol_20,nifty_total_vol_20_z,nifty_total_vol_20_pct,nifty_total_vol_50,nifty_total_vol_50_z,nifty_total_vol_50_pct,nifty_total_vol_200,nifty_total_vol_200_z,nifty_total_vol_200_pct
2025-12-24,1123,1717,-594,-262.42,-0.3916023826911403,-107.59,-0.5213471598059736,0.07881002087682672,46.14862572107228,29.250084832032574,31.319986426874785,71,50,2.4092297251442143,1.69664065151001,0.7125890736342042,0.4683742773771347,19.71496437054632,1.0,1.0,1.2572252232673886,uptrend,0.6877547951525227,68.8,9.0,0.0,0.0,1.0,0.07138337707701016,-0.8695864919298911,0.03004418262150221,0.07752564911801499,-0.9983949026429264,0.01337295690936107,0.11652941897517674,-1.8021375273506697,0.18351477449455678,1.0,1.0,1.2665617949906727,uptrend,0.4986210928327768,66.0,4.0,0.0,0.0,1.0,0.08401217603089585,-0.718582928122201,0.18590998043052837,0.08307242271319247,-1.0172231809488483,0.10685483870967742,0.12582591453079459,-2.1865798737946833,0.34085510688836107
