Date,ad_z_50,pct_above_20dma_z,pct_above_20dma_chg,pct_above_50dma_z,pct_above_50dma_chg,pct_above_200dma_z,pct_above_200dma_chg,nhnl_z,median_stock_vol_20_z,median_stock_vol_50_z,nifty50_dist_200_z,nifty50_dma200_slope_pct,nifty50_persistence_200,nifty50_vol_20_z,nifty50_vol_50_z,nifty50_mom_126,nifty_total_dist_200_z,nifty_total_dma200_slope_pct,nifty_total_persistence_200,nifty_total_vol_20_z,nifty_total_vol_50_z,nifty_total_mom_126
1995-04-28,-1.3770631908029414,,-0.22690437601296598,,-0.06482982171799027,,0.0,,,,,,,,,,,,,,,
1995-05-02,-1.4847969776332701,,-0.06482982171799026,,-0.0972447325769854,,0.0,,,,,,,,,,,,,,,
1995-05-03,0.8091493051999414,,-0.1620745542949757,,-0.03241491085899513,,0.0,,,,,,,,,,,,,,,
1995-05-04,1.5199864664297578,,-0.1944894651539708,,-0.06482982171799027,,0.0,,,,,,,,,,,,,,,
1995-05-05,1.5011646412693225,,-0.16207455429497564,,-0.09724473257698543,,0.0,,,,,,,,,,,,,,,
1995-05-08,0.7927999741374874,,-0.42139384116693673,,-0.1944894651539708,,0.0,,,,,,,,,,,,,,,
1995-05-09,0.5470200964401911,,-0.3889789303079416,,-0.1944894651539708,,0.0,,,,,,,,,,,,,,,
1995-05-10,0.20957644659336766,,-0.4213938411669368,,-0.0972447325769854,,0.0,,,,,,,,,,,,,,,
1995-05-12,-1.6907999849938191,,-0.4213938411669368,,-0.22690437601296592,,0.0,,,,,,,,,,,,,,,
1995-05-15,-0.7854979905451275,,-0.19448946515397075,,-0.1620745542949757,,0.0,,,,,,,,,,,,,,,
1995-05-16,-0.5836950832759381,,-0.4538087520259319,,-0.29173419773095627,,0.0,,,,,,,,,,,,,,,
1995-05-17,2.0285254249492986,,0.12965964343598047,,-0.22690437601296598,,0.0,,,,,,,,,,,,,,,
1995-05-18,1.8669214444072793,,0.48622366288492713,,-0.032414910858995116,,0.0,,,,,,,,,,,,,,,
1995-05-19,0.8698785381762757,,0.745542949756888,,0.0972447325769854,,0.0,,,,,,,,,,,,,,,
1995-05-22,-1.1537710182598986,,0.6482982171799028,,0.06482982171799029,,0.0,,,,,,,,,,,,,,,
1995-05-23,-0.7265020791413939,,0.45380875202593185,,0.032414910858995116,,0.0,,,,,,,,,,,,,,,
1995-05-24,0.3075653515254804,,0.6482982171799029,,0.032414910858995116,,0.0,,,,,,,,,,,,,,,
1995-05-25,-0.4809226331238657,,0.6482982171799028,,0.06482982171799026,,0.0,,,,,,,,,,,,,,,
1995-05-26,0.32857130386047045,,0.7131280388978931,,0.032414910858995116,,0.0,,,,,,,,,,,,,,,
1995-05-29,-0.06367291735506322,,0.7455429497568882,,0.1620745542949757,,0.0,,,,,,,,,,,,,,,
1995-05-30,0.008569686525151972,,0.7779578606158832,,0.1944894651539708,,0.0,,,,,,,,,,,,,,,
1995-05-31,1.412642759385434,,1.0372771474878444,,0.3565640194489465,,0.0,,,,,,,,,,,,,,,
1995-06-01,1.326521039940008,,1.3614262560777957,,0.42139384116693684,,0.0,,,,,,,,,,,,,,,
1995-06-02,0.5513814298386989,,1.3290113452188006,,0.5186385737439222,,0.0,,,,,,,,,,,,,,,
1995-06-05,-0.4278587884702198,,1.0696920583468397,,0.5510534846029173,,0.0,,,,,,,,,,,,,,,
1995-06-06,0.16441245315358072,,0.940032414910859,,0.5510534846029174,,0.0,,,,,,,,,,,,,,,
1995-06-07,0.879391100331518,,0.7455429497568881,,0.4538087520259319,,0.0,,,,,,,,,,,,,,,
1995-06-08,-0.9507557157289505,,0.8427876823338736,,0.45380875202593196,,0.0,,,,,,,,,,,,,,,
1995-06-09,-1.2458662064337171,,0.7455429497568882,,0.4538087520259319,,0.0,,,,,,,,,,,,,,,
1995-06-12,-0.8057427065250654,,0.42139384116693684,,0.48622366288492697,,0.0,,,,,,,,,,,,,,,
1995-06-13,-0.622787300277158,,0.19448946515397075,,0.453808752025932,,0.0,,,,,,,,,,,,,,,
1995-06-14,-0.00979439733510429,,-0.0972447325769854,,0.38897893030794173,,0.0,,,,,,,,,,,,,,,
1995-06-15,-0.7308553936537227,,-0.5186385737439222,,0.25931928687196115,,0.0,,,,,,,,,,,,,,,
1995-06-16,0.1915167825673238,,-0.5834683954619124,,0.1944894651539708,,0.0,,,,,,,,,,,,,,,
1995-06-19,0.7523839218594603,,-0.25931928687196115,,0.2917341977309562,,0.0,,,,,,,,,,,,,,,
1995-06-20,0.1878996548666594,,-0.1944894651539708,,0.35656401944894645,,0.0,,,,,,,,,,,,,,,
1995-06-21,0.7396804897185958,,-0.25931928687196126,,0.3889789303079416,,0.0,,,,,,,,,,,,,,,
1995-06-22,-0.812865694175684,,-0.3241491085899515,,0.35656401944894645,,0.0,,,,,,,,,,,,,,,
1995-06-23,-1.2790562772775862,,-0.48622366288492713,,0.2917341977309563,,0.0,,,,,,,,,,,,,,,
1995-06-26,-1.2776839743048445,,-0.5510534846029174,,0.06482982171799023,,0.0,,,,,,,,,,,,,,,
1995-06-27,-0.66578206215856,,-0.5186385737439221,,0.0,,0.0,,,,,,,,,,,,,,,
1995-06-28,0.9307876065568845,,-0.7779578606158832,,-0.06482982171799023,,0.0,,,,,,,,,,,,,,,
1995-06-29,0.7915944507344544,,-1.1021069692058345,,-0.16207455429497575,,0.0,,,,,,,,,,,,,,,
1995-06-30,-0.8256195222048398,,-1.1993517017828201,,-0.2917341977309562,,0.0,,,,,,,,,,,,,,,
1995-07-03,-1.6519313211883777,,-1.1021069692058347,,-0.5510534846029173,,0.0,,,,,,,,,,,,,,,
1995-07-05,-0.7931851471427714,,-1.0696920583468397,,-0.5510534846029174,,0.0,,,,,,,,,,,,,,,
1995-07-10,0.5140201541371128,,-1.004862236628849,,-0.486223662884927,,0.0,,,,,,,,,,,,,,,
1995-07-11,0.11889618702704778,,-1.0372771474878444,,-0.4862236628849271,,0.0,,,,,,,,,,,,,,,
1995-07-12,1.5225347606819972,,-0.5834683954619124,,-0.3241491085899514,,0.0,,,,,,,,,,,,,,,
1995-07-13,1.508253705100085,,-0.25931928687196126,,-0.29173419773095616,,0.0,,,,,,,,,,,,,,,
1995-07-14,1.9872259943462536,,0.5186385737439222,,0.0,,0.0,,,,,,,,,,,,,,,
1995-07-17,1.866309660400639,,0.7455429497568882,,0.12965964343598047,,0.0,,,,,,,,,,,,,,,
1995-07-18,1.094192828507074,,1.004862236628849,,0.16207455429497564,,0.0,,,,,,,,,,,,,,,
1995-07-19,0.5207710995466406,,1.0696920583468397,,0.35656401944894656,,0.0,,,,,,,,,,,,,,,
1995-07-20,1.1766824267073137,,0.9076175040518641,,0.45380875202593207,,0.0,,,,,,,,,,,,,,,
1995-07-21,-0.31078936436056737,,0.9076175040518639,,0.3241491085899515,,0.0,,,,,,,,,,,,,,,
1995-07-24,0.8843157216563888,,1.0372771474878446,,0.4213938411669369,,0.0,,,,,,,,,,,,,,,
1995-07-25,-0.18525774427253844,,1.166936790923825,,0.45380875202593207,,0.0,,,,,,,,,,,,,,,
1995-07-26,1.2723908781342248,,1.5883306320907618,,0.713128038897893,,0.0,,,,,,,,,,,,,,,
1995-07-27,-1.2434682665638475,,1.5235008103727714,,0.5834683954619125,,0.0,,,,,,,,,,,,,,,
1995-07-28,-2.165341910219796,,1.2317666126418152,,0.4538087520259319,,0.0,,,,,,,,,,,,,,,
1995-07-31,-1.5309268965262677,,0.8103727714748783,,0.22690437601296587,,0.0,,,,,,,,,,,,,,,
1995-08-01,0.14290765025443056,,0.7131280388978931,,0.3241491085899514,,0.0,,,,,,,,,,,,,,,
1995-08-03,0.8359178750921158,,1.0372771474878444,,0.2917341977309562,,0.0,,,,,,,,,,,,,,,
1995-08-11,-1.028640189965563,,0.486223662884927,,0.3241491085899514,,0.0,,,,,,,,,,,,,,,
1995-08-14,-0.7311123140879209,,0.35656401944894645,,0.32414910858995144,,0.0,,,,,,,,,,,,,,,
1995-08-16,0.7226089367345814,,0.2917341977309562,,0.22690437601296595,,0.0,,,,,,,,,,,,,,,
1995-08-17,0.0426934034320985,,0.19448946515397086,,0.22690437601296592,,0.0,,,,,,,,,,,,,,,
1995-08-18,0.3135784766235934,,-0.19448946515397086,,0.1944894651539708,,0.0,,,,,,,,,,,,,,,
1995-08-21,0.03721895191499371,,-0.25931928687196104,,0.06482982171799029,,0.0,,,,,,,,,,,,,,,
1995-08-22,-0.595326020097266,,-0.8752025931928686,,-0.25931928687196115,,0.0,,,,,,,,,,,,,,,
1995-08-23,0.5881847650128665,,-1.1345218800648298,,-0.22690437601296598,,0.0,,,,,,,,,,,,,,,
1995-08-24,-1.3114355679303151,,-1.3614262560777959,,-0.35656401944894656,,0.0,,,,,,,,,,,,,,,
1995-08-25,-0.8531908360872575,,-1.4910858995137763,,-0.6807131280388979,,0.0,,,,,,,,,,,,,,,
