Date,ad,ad_z_50,pct_above_20dma,pct_above_20dma_z,pct_above_20dma_chg,pct_above_50dma,pct_above_50dma_z,pct_above_50dma_chg,pct_above_200dma,pct_above_200dma_z,pct_above_200dma_chg,nhnl_z,median_stock_vol_20,median_stock_vol_20_z,median_stock_vol_50,median_stock_vol_50_z,nifty50_price_above_50,nifty50_price_above_200,nifty50_dma200_slope_pct,nifty50_dist_200_z,nifty50_persistence_200,nifty50_vol_20,nifty50_vol_20_z,nifty50_vol_50,nifty50_vol_50_z,nifty50_mom_63,nifty50_mom_126,nifty50_mom_12_1,nifty50_mom_12_1_z,nifty_total_price_above_50,nifty_total_price_above_200,nifty_total_dma200_slope_pct,nifty_total_dist_200_z,nifty_total_persistence_200,nifty_total_vol_20,nifty_total_vol_20_z,nifty_total_vol_50,nifty_total_vol_50_z,nifty_total_mom_63,nifty_total_mom_126,nifty_total_mom_12_1,nifty_total_mom_12_1_z
2007-04-23,-106,-0.20905051674071054,15.883306320907616,1.5223187025877043,7.228525121555913,11.377633711507293,0.5777171918199888,8.525121555915721,7.455429497568882,0.49040148108989373,1.588330632090762,0.5703553162508481,0.3907071211345853,-0.26872134008292753,0.45171364530773284,-0.04197728016346989,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-24,33,0.27925222980399017,15.915721231766614,1.5184485153266944,7.55267423014587,12.058346839546191,0.7250851131664934,9.205834683954619,7.487844408427876,0.49770736085509587,1.7504051863857368,0.5351112023868869,0.3924279480458477,-0.2283679575389512,0.4520586421010222,-0.025385933432073623,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-25,145,0.6534049637021108,16.369529983792543,1.6103896913103473,8.233387358184762,13.12803889789303,0.9615613984254215,10.53484602917342,7.6175040518638575,0.5500147695149933,2.2690437601296596,0.6995195606937286,0.3926419213719599,-0.2119204542022109,0.45242904192956007,-0.008080202870329819,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-26,-147,-0.47066218521053854,15.299837925445706,1.353005544919723,8.525121555915721,12.447325769854132,0.7967194003513604,10.048622366288491,7.811993517017828,0.6326420399626312,2.593192868719611,0.16942036341468916,0.39198425328699804,-0.21306190527226662,0.44465389991049586,-0.08771570209653658,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-27,-301,-1.0375042762778424,13.970826580226905,1.038701231320994,6.288492706645057,12.155591572123177,0.7215452184014767,9.562398703403566,7.260940032414911,0.367232437621744,1.9124797406807135,0.050983928754075834,0.39135532094538195,-0.2143855875298738,0.4452199204599536,-0.06838776389275132,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-30,140,0.6157953550962141,14.035656401944896,1.0441908271457776,3.954619124797409,12.252836304700162,0.7363725317334455,9.076175040518638,7.196110210696921,0.3288565624191036,1.4262560777957871,0.550406091353238,0.39060383513349506,-0.21984026571029316,0.44513419274684857,-0.056496525341013876,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-03,202,0.8972817482097992,14.457050243111832,1.1294849271049636,8.298217179902757,13.19286871961102,0.9482186538210275,11.280388978930308,7.941653160453808,0.6747171062582418,3.3063209076175033,0.9726045406971604,0.36588568441162034,-0.8055792559285471,0.43962508443095594,-0.11305735046658442,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-04,-134,-0.4028450447752416,13.484602917341979,0.898990544801608,6.158833063209078,13.12803889789303,0.9240789437577307,10.761750405186383,7.974068071312804,0.6824375169638773,3.1442463533225276,0.3985116297572832,0.3665121072758475,-0.7853415660545019,0.43989653563048836,-0.09669796773530076,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-07,-104,-0.31410553060586743,12.933549432739062,0.7659574994998469,4.473257698541332,13.160453808752026,0.9229093143851775,10.178282009724473,8.07131280388979,0.721348317197913,3.0145867098865473,0.27811795615765456,0.37154395614735936,-0.6538662307849028,0.4432274874994446,-0.03896845587417325,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-08,-297,-1.0510644347633198,11.085899513776337,0.33949379866335533,1.2965964343598042,12.544570502431117,0.7686661317319268,8.784440842787681,7.747163695299839,0.5570145910718592,2.3987034035656407,-0.05370690747095627,0.37004802147165217,-0.683382175965152,0.43877288866242736,-0.08479523666737028,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-09,-102,-0.3041459854839885,10.275526742301459,0.1479022593857446,-3.111831442463533,12.512155591572125,0.7531178201471823,7.649918962722854,7.6823338735818485,0.5177551683526908,1.8476499189627233,0.16223045249487805,0.3604617498459535,-0.9151447776755185,0.4391419341916584,-0.06535957658396065,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-10,-51,-0.14485158868453407,10.307941653160453,0.1477399622595227,-4.213938411669369,12.771474878444083,0.8075397021294686,7.001620745542949,7.714748784440843,0.5260937585725866,1.588330632090762,0.42314523073123295,0.35922021954436567,-0.9370319942522858,0.4332481468207308,-0.1348251143486309,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-11,-53,-0.14854003669870025,10.21069692058347,0.11660095985041945,-5.0891410048622365,12.901134521880063,0.8315990234668823,6.418152350081036,7.6175040518638575,0.4700507898665123,1.4262560777957862,0.6428802856042993,0.3540889001559384,-1.0558694426967938,0.4318334848281917,-0.14181956637096174,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-14,283,1.2014387507673234,11.312803889789302,0.3653073714364822,-3.07941653160454,13.614262560777956,0.9969553770701649,7.26094003241491,7.811993517017828,0.5615308633769176,1.9124797406807126,0.6967625966213963,0.355095117441971,-1.0202999409176416,0.4336220715258926,-0.10067886720506929,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-15,-14,-0.04233836329178535,11.60453808752026,0.42566280753343616,-3.8573743922204216,14.06807131280389,1.1003349933415136,6.547811993517017,8.13614262560778,0.7233814850626247,1.588330632090762,0.5271474602973851,0.35383205848990323,-1.0417489718254362,0.4284554940241698,-0.16637316149888964,,,,,,,,,,,,,,,,,,,,,,,,,,
