Date,advances,declines,ad,ad_ma_50,ad_z_50,ad_ma_200,ad_z_200,ad_pct,pct_above_20dma,pct_above_50dma,pct_above_200dma,new_highs,new_lows,nh_pct,nl_pct,nhnl_net,nhnl_z,pct_high_volatility,nifty50_price_above_50,nifty50_price_above_200,nifty50_dma200_slope_pct,nifty50_trend_bias,nifty50_dist_200_z,nifty50_persistence_200,nifty50_hh_ll_ratio,nifty50_ad_divergence,nifty50_nhnl_divergence,nifty50_dma_rollover,nifty50_vol_20,nifty50_vol_20_z,nifty50_vol_20_pct,nifty50_vol_50,nifty50_vol_50_z,nifty50_vol_50_pct,nifty50_vol_200,nifty50_vol_200_z,nifty50_vol_200_pct,nifty_total_price_above_50,nifty_total_price_above_200,nifty_total_dma200_slope_pct,nifty_total_trend_bias,nifty_total_dist_200_z,nifty_total_persistence_200,nifty_total_hh_ll_ratio,nifty_total_ad_divergence,nifty_total_nhnl_divergence,nifty_total_dma_rollover,nifty_total_vol_20,nifty_total_vol_20_z,nifty_total_vol_20_pct,nifty_total_vol_50,nifty_total_vol_50_z,nifty_total_vol_50_pct,nifty_total_vol_200,nifty_total_vol_200_z,nifty_total_vol_200_pct
2013-06-19,494,422,72,-56.0,0.5221087073187127,-71.34,0.49528214974229423,0.6636660143509459,29.534192269573833,24.975222993062438,0.0,0,0,0.0,0.0,0.0,-0.3869878278668669,0.8919722497522299,0.0,1.0,1.017407295689643,uptrend,,49.6,-1.0,0.0,0.0,0.0,0.16772922622830075,1.3631124819526708,0.7820965842167256,0.166021690435632,1.8207077145442452,0.7534165181224005,0.13221677485174232,,0.36007462686567165,,,,,,,,,,,,,,,,,,,
2013-06-20,149,788,-639,-61.56,-2.262996133957884,-75.305,-1.9322429387559223,0.06921069797782127,18.80597014925373,19.502487562189057,0.0,0,0,0.0,0.0,0.0,-0.3897493410997166,0.9950248756218906,0.0,0.0,0.988158420656915,sideways,,49.6,-1.0,1.0,0.0,0.0,0.18120964302967893,1.7667421024277334,0.832449941107185,0.1779355174000121,2.2962291806404633,0.808972073677956,0.13571826662129347,,0.40360696517412936,,,,,,,,,,,,,,,,,,,
2013-06-21,295,619,-324,-68.54,-0.9920290971784279,-77.82,-0.8439616635106736,0.1726679712981083,17.50741839762611,18.298714144411473,0.0,0,0,0.0,0.0,0.0,-0.39003038875427204,0.9891196834817012,0.0,0.0,0.9578147233006984,sideways,,49.6,-1.0,1.0,0.0,0.0,0.1809527111439045,1.7352903925028988,0.8312720848056537,0.17620721729798153,2.184720489747346,0.8018419489007724,0.13572421742174398,,0.40422885572139305,,,,,,,,,,,,,,,,,,,
2013-06-24,144,790,-646,-82.38,-2.0910002388974323,-80.025,-1.923011801753642,0.06764514024787997,12.043435340572557,14.11648568608095,0.0,0,0,0.0,0.0,0.0,-0.38894936564846894,0.9871668311944718,0.0,0.0,0.9092563183650482,sideways,,49.6,-1.0,0.0,0.0,0.0,0.1698616584747704,1.3723695786505412,0.7938751472320377,0.1784768905415919,2.2408335862250044,0.8122400475341652,0.1365895156649959,,0.42008706467661694,,,,,,,,,,,,,,,,,,,
2013-06-25,377,554,-177,-82.56,-0.35028766391306054,-81.17,-0.325679653796527,0.2611219830397913,12.112112112112113,13.513513513513514,0.0,0,0,0.0,0.0,0.0,-0.3886706897936749,1.001001001001001,0.0,0.0,0.8699841002307807,sideways,,49.6,-1.0,1.0,0.0,0.0,0.16906006757602887,1.3328766245201247,0.7900471142520612,0.1765742551834212,2.12637525170814,0.8048128342245989,0.13621155799007156,,0.4110696517412935,,,,,,,,,,,,,,,,,,,
2013-06-26,323,592,-269,-89.98,-0.6641952445198114,-84.54,-0.6306225163925905,0.20110893672537508,10.781404549950544,12.363996043521267,0.0,0,6,0.0,0.5934718100890208,-0.5934718100890208,-0.7667484123492887,0.9891196834817012,0.0,0.0,0.8332389740592472,sideways,,49.6,-1.0,1.0,0.0,0.0,0.1686745422569378,1.307382966798368,0.7876914016489989,0.17607274896697592,2.0727853580447335,0.8009506833036245,0.13626499323537483,,0.41262437810945274,,,,,,,,,,,,,,,,,,,
2013-06-27,505,420,85,-93.6,0.6718307775376288,-85.5,0.5846532749663244,0.6853228962818004,13.916500994035786,13.518886679920477,0.0,0,2,0.0,0.19880715705765406,-0.19880715705765406,-0.5121009382912091,0.9940357852882704,0.0,0.0,0.794061634266563,sideways,,49.6,-1.0,0.0,0.0,0.0,0.1828212832406613,1.7249524772210656,0.8389281507656066,0.17338954608037116,1.937162123142993,0.7863933452168747,0.1357705569360559,,0.4048507462686567,,,,,,,,,,,,,,,,,,,
2013-06-28,723,211,512,-83.3,2.1331539508643393,-83.525,2.023330013982969,0.9371167645140248,22.628458498023715,16.99604743083004,0.0,0,10,0.0,0.9881422924901186,-0.9881422924901186,-1.0141454223376227,0.9881422924901186,0.0,1.0,0.7780686250485669,uptrend,,50.0,-1.0,0.0,1.0,0.0,0.2001401631916165,2.2200743985971343,0.8810365135453475,0.18425347452248308,2.3348980841756015,0.8398692810457516,0.1391868373577527,,0.4583333333333333,,,,,,,,,,,,,,,,,,,
2013-07-01,717,219,498,-77.84,2.0011076835454897,-81.44,1.9512019657073318,0.9344422700587084,36.03158933859822,20.927936821322803,0.0,0,0,0.0,0.0,0.0,-0.3782341172024417,0.9871668311944718,0.0,1.0,0.7704282350433189,uptrend,,50.4,-1.0,0.0,0.0,0.0,0.20208954363211265,2.2382863129944184,0.883097762073027,0.1818453596074186,2.199578346368056,0.8262032085561497,0.1395701670322776,,0.4657960199004975,,,,,,,,,,,,,,,,,,,
2013-07-02,405,528,-123,-86.4,-0.12957730978166984,-82.8,-0.1355691946387431,0.3146771037181996,36.85770750988142,20.75098814229249,0.0,0,0,0.0,0.0,0.0,-0.3738437823294959,0.9881422924901186,0.0,1.0,0.761054624524049,uptrend,,50.8,-1.0,1.0,0.0,0.0,0.20323374865441315,2.2317497758735527,0.8872202591283863,0.18154687384991758,2.150752513563441,0.8253119429590018,0.13973179701550717,,0.4689054726368159,,,,,,,,,,,,,,,,,,,
2013-07-03,217,712,-495,-96.7,-1.383772062371085,-84.3,-1.3788644876078122,0.10795825179386823,27.209533267130087,18.470705064548163,0.0,0,0,0.0,0.0,0.0,-0.3701432979757689,0.9930486593843099,0.0,0.0,0.7431001592758779,sideways,,50.8,-1.0,0.0,0.0,0.0,0.20943263233501613,2.369125700460021,0.8989988221436984,0.1846318473047289,2.230694320021649,0.8434343434343434,0.14054893976382257,,0.48445273631840796,,,,,,,,,,,,,,,,,,,
2013-07-04,501,411,90,-96.98,0.6500397514586674,-84.325,0.5852997062008471,0.6926288323548597,33.233233233233236,19.31931931931932,0.0,0,0,0.0,0.0,0.0,-0.3652633508251944,1.001001001001001,0.0,1.0,0.7291918000034814,uptrend,,51.2,-1.0,0.0,0.0,0.0,0.21422988667789367,2.458228684134787,0.9110718492343934,0.1838767480250913,2.1640773401245155,0.8377896613190731,0.14109697667267948,,0.49347014925373134,,,,,,,,,,,,,,,,,,,
2013-07-05,450,447,3,-92.26,0.33156690161212554,-85.145,0.2964163997417308,0.539334637964775,35.984095427435385,20.278330019880716,0.0,0,0,0.0,0.0,0.0,-0.36085730256397464,0.9940357852882704,0.0,1.0,0.7094866827367818,uptrend,,51.6,-1.0,0.0,0.0,0.0,0.21395627343069626,2.4056159513637856,0.9090106007067138,0.18350858796463024,2.117299215509658,0.8360071301247772,0.13825295196233287,,0.44620646766169153,,,,,,,,,,,,,,,,,,,
2013-07-08,357,537,-180,-98.48,-0.2853017241569064,-87.25,-0.3127766820406323,0.25812133072407045,34.54356846473029,20.33195020746888,0.0,0,0,0.0,0.0,0.0,-0.35518952483952737,1.0373443983402488,0.0,0.0,0.6871576641032995,sideways,,51.6,-1.0,0.0,0.0,0.0,0.21662498207021327,2.43475276132847,0.9151943462897526,0.1843108214813596,2.114785537338927,0.8410576351752822,0.13855628398795927,,0.44869402985074625,,,,,,,,,,,,,,,,,,,
2013-07-09,562,299,263,-92.28,1.2242558504096763,-84.195,1.1690671951150309,0.8455968688845401,40.941658137154555,21.18730808597748,0.0,0,0,0.0,0.0,0.0,-0.3503007609784764,1.023541453428864,0.0,1.0,0.676839179454225,uptrend,,52.0,-1.0,0.0,0.0,0.0,0.2114034215958107,2.2495971311463343,0.9042991755005889,0.1849895958606065,2.1071109091754803,0.845513963161022,0.13882556599450485,,0.45366915422885573,,,,,,,,,,,,,,,,,,,
2013-07-10,374,494,-120,-98.66,-0.07431475476085456,-86.88,-0.11232813649736488,0.3176125244618395,40.30927835051546,22.164948453608247,0.0,0,0,0.0,0.0,0.0,-0.3478474672394168,1.0309278350515463,0.0,0.0,0.6695299087717821,sideways,,52.0,-1.0,0.0,0.0,0.0,0.21235718757404023,2.239261941600005,0.9057714958775029,0.18362090108156431,2.0264658964079034,0.8366013071895425,0.13875541057835486,,0.45149253731343286,,,,,,,,,,,,,,,,,,,
2013-07-11,593,288,305,-88.06,1.345464385255079,-86.525,1.3259397277232934,0.8654924983692107,48.178137651821864,24.089068825910932,0.0,0,0,0.0,0.0,0.0,-0.34495378574629015,1.0121457489878543,1.0,1.0,0.6634465380167542,uptrend,,52.400000000000006,-1.0,0.0,0.0,0.0,0.21896171003870035,2.383809110090482,0.9204946996466431,0.18831138694059774,2.164380195934733,0.8553178847296494,0.13790879313239207,,0.44340796019900497,,,,,,,,,,,,,,,,,,,
2013-07-12,415,472,-57,-93.3,0.12555894966544717,-86.81,0.10097393115952363,0.4116764514024788,48.00409416581372,26.714431934493348,0.0,0,0,0.0,0.0,0.0,-0.34037987870160763,1.023541453428864,1.0,1.0,0.6529477905982795,uptrend,,52.800000000000004,-1.0,1.0,0.0,0.0,0.21334494593704934,2.201846923890724,0.9081272084805654,0.19010199458945373,2.193309914647,0.8576945929887106,0.13850729549645263,,0.4480721393034826,,,,,,,,,,,,,,,,,,,
2013-07-15,564,341,223,-93.6,1.096397022532211,-85.635,1.0427188723700065,0.8215916503587737,52.52016129032258,28.931451612903224,0.0,0,0,0.0,0.0,0.0,-0.33747232819493717,1.0080645161290323,1.0,1.0,0.6389962178427355,uptrend,,53.2,-1.0,0.0,0.0,0.0,0.21251667795791135,2.151210197031489,0.9060659599528857,0.18831036735844695,2.097739331661461,0.8550207961972668,0.13855681080432136,,0.4490049751243781,,,,,,,,,,,,,,,,,,,
2013-07-16,260,627,-367,-101.26,-0.9136054334523126,-87.63,-0.9421055421625704,0.1532941943900848,44.568527918781726,25.78680203045685,0.0,0,0,0.0,0.0,0.0,-0.3345910330844126,1.015228426395939,1.0,1.0,0.6185532026895091,uptrend,,53.6,-1.0,0.0,0.0,0.0,0.21675511646303636,2.2300781097012394,0.9157832744405182,0.19012783326107388,2.128304665002995,0.8579916815210933,0.13929291887239062,,0.46050995024875624,,,,,,,,,,,,,,,,,,,
2013-07-17,352,530,-178,-101.68,-0.26229794692657293,-89.735,-0.29852327304126364,0.26007827788649707,43.78159757330637,24.772497472194136,0.0,0,0,0.0,0.0,0.0,-0.3314942739785914,1.0111223458038423,1.0,1.0,0.6024943792444226,uptrend,,54.0,-1.0,0.0,0.0,0.0,0.2168506596770857,2.2003820358330866,0.9163722025912838,0.19016976617298503,2.09754139364942,0.8582887700534759,0.13929367515022206,,0.4608208955223881,,,,,,,,,,,,,,,,,,,
2013-07-18,490,380,110,-100.12,0.7198213890873001,-90.8,0.681695937796554,0.7193737769080235,47.46450304259635,25.862068965517242,0.0,0,0,0.0,0.0,0.0,-0.3323301124883228,1.0141987829614605,1.0,1.0,0.5968966897162975,uptrend,,54.400000000000006,-1.0,0.0,0.0,0.0,0.18714005274656623,1.4182057305779074,0.8560070671378092,0.1910307643856581,2.0952221324000218,0.8609625668449198,0.13941034004700104,,0.46299751243781095,,,,,,,,,,,,,,,,,,,
