Date,advances,declines,ad,ad_ma_50,ad_z_50,ad_ma_200,ad_z_200,ad_pct,pct_above_20dma,pct_above_50dma,pct_above_200dma,new_highs,new_lows,nh_pct,nl_pct,nhnl_net,nhnl_z,pct_high_volatility,nifty50_price_above_50,nifty50_price_above_200,nifty50_dma200_slope_pct,nifty50_trend_bias,nifty50_dist_200_z,nifty50_persistence_200,nifty50_hh_ll_ratio,nifty50_ad_divergence,nifty50_nhnl_divergence,nifty50_dma_rollover,nifty50_vol_20,nifty50_vol_20_z,nifty50_vol_20_pct,nifty50_vol_50,nifty50_vol_50_z,nifty50_vol_50_pct,nifty50_vol_200,nifty50_vol_200_z,nifty50_vol_200_pct,nifty_total_price_above_50,nifty_total_price_above_200,nifty_total_dma200_slope_pct,nifty_total_trend_bias,nifty_total_dist_200_z,nifty_total_persistence_200,nifty_total_hh_ll_ratio,nifty_total_ad_divergence,nifty_total_nhnl_divergence,nifty_total_dma_rollover,nifty_total_vol_20,nifty_total_vol_20_z,nifty_total_vol_20_pct,nifty_total_vol_50,nifty_total_vol_50_z,nifty_total_vol_50_pct,nifty_total_vol_200,nifty_total_vol_200_z,nifty_total_vol_200_pct
2025-07-22,1084,1593,-509,7.64,-0.7280182220061696,-130.345,-0.34863619717556815,0.1032750521920668,42.65608083724287,52.8329123060267,42.87260916636593,62,13,2.2374594009382895,0.46914471309996386,1.7683146878383256,0.32000609664041707,13.208228076506675,1.0,1.0,-0.07504709329454462,sideways,0.8389219121398185,66.4,9.0,1.0,0.0,0.0,0.07831830617466133,-1.6508463760330538,0.0674521354933726,0.09663873564318162,-1.9843202744777573,0.1684992570579495,0.1377506006757586,-0.6681558490332009,0.4419906687402799,1.0,1.0,-0.24764672580092073,sideways,0.8876311728789988,65.2,13.0,1.0,0.0,0.0,0.06918348428721395,-2.0953673068947936,0.04403131115459882,0.09207634297588124,-2.7555887516703157,0.15524193548387097,0.15583147279978335,-0.45453863614142337,0.6805225653206651
2025-07-23,1272,1410,-138,-22.46,-0.169362570560139,-122.905,-0.013965336227468575,0.29808194154488515,42.702312138728324,51.87861271676301,42.919075144508675,78,19,2.8179190751445087,0.6864161849710982,2.1315028901734103,0.38855932127385845,12.825144508670519,1.0,1.0,-0.0766299391373515,sideways,1.0131286665852584,66.4,10.0,1.0,0.0,0.0,0.07629837142070056,-1.687460024103375,0.055375552282768775,0.09729627135465227,-1.9264864692762678,0.17473997028231797,0.13583053383120836,-0.9801989954347472,0.4059097978227061,1.0,1.0,-0.2446717725363201,sideways,0.983279997267606,65.2,14.0,1.0,0.0,0.0,0.06449156243146088,-2.1808003150916155,0.026418786692759294,0.09134241835510919,-2.728493715162979,0.15120967741935484,0.15407197488263985,-0.7582376105107331,0.6448931116389549
2025-07-24,941,1747,-806,-59.68,-1.1090697141317285,-122.405,-0.6326364134564594,0.041818893528183715,39.29216323582521,49.58468761285663,42.57854821235103,43,23,1.5529071867100037,0.8306247742867461,0.7222824124232576,0.11831926617441056,13.723365836041893,1.0,1.0,-0.08402462285690415,sideways,0.8628434770515857,66.4,11.0,0.0,0.0,0.0,0.06477310166445353,-1.9863356595534147,0.007363770250368188,0.09176311464474513,-2.1482665456905967,0.11976225854383359,0.13560463712478496,-1.0091158581375437,0.4006220839813375,1.0,1.0,-0.2438746992597829,sideways,0.8934664737037828,65.2,15.0,1.0,1.0,0.0,0.05856759419381912,-2.2898689126281093,0.010763209393346379,0.08825119648944012,-2.795048436250667,0.14112903225806453,0.15383308494761214,-0.7973782335576087,0.6330166270783848
2025-07-25,475,2227,-1752,-114.26,-2.3485061132717013,-120.565,-1.5141774926061402,0.003522964509394572,28.265602322206096,39.07837445573294,39.114658925979676,24,26,0.8708272859216255,0.9433962264150944,-0.07256894049346885,-0.03263780260486569,14.11465892597968,0.0,1.0,-0.09946683215817931,sideways,0.6403725111824563,66.4,12.0,0.0,0.0,0.0,0.06850725856783035,-1.8537474430153016,0.01796759941089838,0.09390898998408936,-2.0183026794304197,0.1387815750371471,0.13562418722572356,-0.9974572807964324,0.401244167962675,0.0,1.0,-0.24993794125668378,sideways,0.6630034586316139,65.2,16.0,1.0,1.0,0.0,0.07012240935615381,-1.9750669823398266,0.05185909980430528,0.09268128811399289,-2.557822218725438,0.16330645161290322,0.15343653665348317,-0.8620685123902383,0.6152019002375297
2025-07-28,647,2051,-1404,-156.76,-1.7565558396079954,-135.43,-1.1805955268371342,0.008742171189979123,22.58294684266857,32.536567962896896,35.28362468783446,27,44,0.9632536567962896,1.569746699964324,-0.6064930431680343,-0.13092187860215845,13.806635747413484,0.0,1.0,-0.11840702432778238,sideways,0.49189895741219825,66.4,13.0,0.0,0.0,1.0,0.06968884657549058,-1.795436911382061,0.025036818851251842,0.09471863016822574,-1.9536398025888193,0.14680534918276375,0.13544978784711728,-1.0175009537862145,0.39595645412130637,0.0,1.0,-0.2672768225684852,sideways,0.5349015261242179,65.2,17.0,1.0,1.0,1.0,0.07328088666182277,-1.8711697858687135,0.07632093933463796,0.09426835466828104,-2.4461468485487114,0.18346774193548387,0.15276260299455033,-0.972584810031257,0.5831353919239906
2025-07-29,1744,946,798,-117.62,1.2939644722518302,-136.04,0.8697244548781464,0.9769702505219207,27.177068214804063,36.68359941944848,37.989840348330915,53,32,1.9230769230769231,1.1611030478955007,0.7619738751814225,0.13643227273693068,14.259796806966618,0.0,1.0,-0.13212734227345813,sideways,0.6483094296256005,66.4,14.0,0.0,0.0,1.0,0.07390857311943431,-1.6565133563620382,0.04447717231222386,0.09259487148815551,-2.019194417456619,0.12659732540861812,0.13559561781109408,-0.9849243939054872,0.39968895800933124,0.0,1.0,-0.2795795917095778,sideways,0.6869694722598151,65.2,17.0,0.0,0.0,1.0,0.07975530743739441,-1.6926401979821522,0.13307240704500978,0.09135922511018553,-2.5130905761506073,0.15221774193548387,0.15292007933123467,-0.9395656219867514,0.5878859857482185
2025-07-30,1330,1335,-5,-129.98,0.17855771285526204,-137.1,0.12303094071099227,0.5207463465553236,28.747731397459162,37.24137931034483,38.439201451905625,51,32,1.8511796733212342,1.1615245009074409,0.6896551724137934,0.12878505999792605,14.664246823956443,0.0,1.0,-0.1461924716232077,sideways,0.6948293962750177,66.4,15.0,1.0,1.0,1.0,0.07413393488799082,-1.629817568209912,0.046244477172312226,0.09189868635843927,-2.019941132565165,0.12065378900445765,0.1356025074692261,-0.9760909640510047,0.40031104199066875,0.0,1.0,-0.29246096636504904,sideways,0.7239684495528861,65.2,17.0,1.0,1.0,1.0,0.07999382875241891,-1.6667326971436986,0.136986301369863,0.09032236790362085,-2.5041852501391975,0.1461693548387097,0.15292726448035576,-0.9348908570577815,0.5890736342042755
2025-07-31,874,1801,-927,-139.96,-1.1119663728782396,-142.025,-0.7301601070616561,0.029423277661795408,25.435413642960814,34.32510885341074,37.40928882438316,50,36,1.8142235123367199,1.3062409288824384,0.5079825834542815,0.10048956322627964,15.203193033381712,0.0,1.0,-0.15059844757838725,sideways,0.614590739827476,66.4,15.0,1.0,1.0,1.0,0.07455239987713363,-1.6006886457956884,0.04801178203240059,0.0903027112126616,-2.058660856183697,0.11173848439821694,0.13565008477021992,-0.9607713688487025,0.40217729393468116,0.0,1.0,-0.29969026833187584,sideways,0.6374731020747832,65.2,17.0,1.0,1.0,1.0,0.08135256668019343,-1.6169513998635618,0.15557729941291584,0.09013526342036689,-2.463506790503996,0.14516129032258066,0.15303111079941245,-0.914118771466873,0.5926365795724465
2025-08-01,624,2056,-1432,-180.0,-1.7310352833735199,-148.87,-1.1892747116093836,0.007959290187891441,20.165945165945164,29.90620490620491,34.523809523809526,22,49,0.7936507936507936,1.7676767676767675,-0.9740259740259739,-0.18208481025789955,15.69264069264069,0.0,1.0,-0.16444112924862697,sideways,0.4139882356975336,66.4,15.0,0.0,0.0,1.0,0.07726468553506563,-1.5105290798771358,0.05891016200294551,0.08941387549963375,-2.0651905878632615,0.10341753343239227,0.13575625957303178,-0.9360576075609173,0.40435458786936235,0.0,1.0,-0.31524312517187125,sideways,0.4459871569794743,65.2,16.0,0.0,0.0,1.0,0.08710808804300042,-1.4658081739234936,0.21037181996086105,0.09167876609747883,-2.360963170994892,0.15423387096774194,0.1533943514212019,-0.8494820385829097,0.6140142517814727
2025-08-04,1598,1101,497,-180.76,0.938050767440237,-145.75,0.5952031178288583,0.9340422755741128,23.636363636363637,30.58823529411765,35.50802139037433,43,50,1.5329768270944741,1.7825311942959003,-0.2495543672014262,-0.03279665375108941,16.22103386809269,0.0,1.0,-0.1729926957002359,sideways,0.5949174002099655,66.4,15.0,0.0,0.0,1.0,0.08238157451037369,-1.3585039252484354,0.0930780559646539,0.08957899755337044,-2.02784787680472,0.10520059435364042,0.13591724503304473,-0.902762562797843,0.40746500777604977,0.0,1.0,-0.32575443166387164,sideways,0.6199644474410093,65.2,16.0,0.0,0.0,1.0,0.09404002116252654,-1.2908844528135206,0.27690802348336596,0.09264960468810648,-2.2851667146645434,0.1622983870967742,0.1536757797584363,-0.7994870786464054,0.6211401425178147
